"pmid","url","title","abstract","publicationYear","publicationType","journalTitle","evidenceType","diseaseSetting","histology","lineOfTherapy","biomarkers","interventionTags","outcomeTags","relevantN"
"40222288","https://pubmed.ncbi.nlm.nih.gov/40222288","Efficacy and safety of targeted therapy combined with anti-angiogenesis treatment in brain metastases of non-small cell lung cancer: a systematic review and meta-analysis.","PURPOSE: Brain metastases in non-small cell lung cancer (NSCLC) pose significant treatment challenges. This study aims to analyze whether the combination of targeted therapy and antiangiogenic therapy may bring greater clinical benefits. METHODS: We conducted a systematic review and meta-analysis of studies evaluating the efficacy and safety of targeted therapy combined with antiangiogenic therapy in patients with brain metastases from NSCLC. Pooled odds ratios (ORs) and hazard ratios (HRs) were calculated to determine the overall effect of combination therapy on clinical outcomes. RESULTS: Among the six included studies (n = 669), five studies used EGFR-TKI + Bevacizumab for combination therapy, and one study used EGFR-TKI + Endostar. Combination therapy significantly improved disease control rate (DCR) (OR = 3.98, 95 % CI: 2.56-6.18, p < 0.001) and response rate (RR) (OR = 6.63, 95 % CI: 2.89-15.22, p < 0.001) compared to controls. Progression-free survival (PFS) was markedly prolonged (HR = 0.52, 95 % CI: 0.39-0.69, p < 0.001), and overall survival (OS) improved significantly (HR = 5.75, 95 % CI: 3.22-10.29, p < 0.001). Subgroup analyses confirmed higher rates of hypertension and proteinuria when compared to targeted monotherapy (both p < 0.001). Other common adverse events showed no significant difference. CONCLUSIONS: Targeted therapy combined with anti-angiogenesis treatment significantly enhances clinical outcomes in NSCLC patients with brain metastases, including DCR, RR, PFS, and OS. Nonetheless, this combination increases the risk of adverse events, necessitating careful management.","2025","Systematic Review","Lung cancer (Amsterdam, Netherlands)","systematic_review","unspecified","unspecified","unspecified","EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki"", ""antiangiogenic"", ""therapy""]","[""DCR"", ""OS"", ""PFS""]","undefined"
"41211184","https://pubmed.ncbi.nlm.nih.gov/41211184","First-Line Third-Generation EGFR Tyrosine Kinase Inhibitor Monotherapy for Advanced EGFR-Mutated Non-Small Cell Lung Cancer: A Systematic Review and Network Meta-Analysis.","Third-generation (third-gen) epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors (TKIs) have revolutionized the management of advanced EGFR-mutated non-small cell lung cancer (NSCLC). However, a head-to-head comparison of efficacy and safety among third-gen EGFR TKIs is lacking. Seven randomized controlled trials with 3012 patients were included. All third-gen TKIs significantly prolonged progression-free survival (PFS) compared to first-generation (first-gen) TKIs, with no significant differences in PFS or objective response rate among the third-gen TKIs. Furmonertinib ranked highest for PFS (HR, 0.82; 95% credible intervals [CrI], 0.72-0.94). Aumolertinib demonstrated the best intracranial control (HR, 0.74; 95% CrI, 0.63-0.89). Osimertinib (HR, 0.90; 95% CrI, 0.83-0.99) and lazertinib (HR, 0.89; 95% CrI, 0.79-1.00) showed overall survival benefits over first-gen TKIs. Furmonertinib, aumolertinib, and osimertinib had lower rates of severe treatment-related adverse events (TRAEs), while befotertinib exhibited the highest risk of grade ≥3 TRAEs (RR, 3.96; 95% CrI, 2.35-7.17). This study is the first head-to-head comparison of third-gen EGFR-TKIs using a Bayesian network meta-analysis, offering critical insights into efficacy and safety. Our results support personalized selection of third-gen EGFR TKIs for patients with advanced EGFR-mutated NSCLC, particularly for subpopulations with CNS metastases or different mutation subtypes.","2025","unspecified","MedComm","systematic_review","unspecified","unspecified","unspecified","EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki"", ""lazertinib"", ""therapy""]","[""PFS""]","3012"
"41510396","https://pubmed.ncbi.nlm.nih.gov/41510396","A systematic literature review and meta-analysis on the efficacy and safety of PD-(L)1 inhibitors for the first- and second-line treatment of locally advanced or metastatic non-small cell lung cancer in Asian and non-Asian patients.","BACKGROUND: Non-small cell lung cancer (NSCLC) is the leading cause of cancer mortality worldwide, with higher death rates in Asia than in Europe and North America. Programmed cell death protein-(ligand) 1 [PD-(L)1] inhibitors are effective in NSCLC treatment, but their comparative effectiveness in Asian vs. non-Asian populations is unclear. The aim of this systematic literature review (SLR) and meta-analysis was to assess the efficacy of PD-(L)1 inhibitor monotherapy or combination therapy (with platinum-based chemotherapy or cytotoxic T lymphocyte-associated protein 4 (CTLA-4) inhibitors as first-line (1L), second-line (2L), and later (2L+) treatment for locally advanced or metastatic NSCLC in Asian vs. non-Asian patients. METHODS: Multiregional randomized, controlled studies that included subgroup analyses for Asian patients by ethnicity or region were selected. Studies were excluded if the control arm was not platinum-based chemotherapy or if the primary population did not meet the criteria. Literature searches were undertaken from January 1, 2010, to October 25, 2024 and were performed using the Ovid SP(®) platform. Hazard ratios (HRs) for overall survival (OS) and progression-free survival (PFS) were extracted using random-effects models. Quality and bias were evaluated using the Cochrane Risk of Bias tool and funnel plot and Begg's test. RESULTS: 1,431 records were screened, and 1L (n=21) and 2L/2L+ (n=10) studies in 10,233 patients with locally advanced or metastatic squamous/non-squamous NSCLC were identified. OS favored 1L PD-(L)1 inhibitor monotherapy or combination therapy (plus platinum-based chemotherapy and/or CTLA-4 inhibitors) in both Asian [HR =0.70; 95% confidence interval (CI): 0.64-0.76] and non-Asian (HR =0.71; 95% CI: 0.65-0.77) patients. Similar findings were observed with PFS in Asian (HR =0.53; 95% CI: 0.47-0.59) and non-Asian (HR =0.58; 95% CI: 0.53-0.64) patients. 1L PD-(L)1 inhibitor monotherapy or combination therapy was extremely effective at improving OS in Asian (HR =0.50; 95% CI: 0.39-0.64) and non-Asian (HR =0.64; 95% CI: 0.55-0.76) patients with tumor cell PD-L1 expression ≥50%, and there was also a greater magnitude of effect on PFS in Asian (HR =0.38; 95% CI: 0.32-0.44) than non-Asian (HR =0.46; 95% CI: 0.37-0.56) patients with tumor cell PD-L1 expression ≥50%. CONCLUSIONS: These data support the global use of PD-(L)1 inhibitors for Asian and non-Asian patients with 1L or 2L/2L+ locally advanced or metastatic NSCLC. However, it was not possible to assess outcomes in all subgroups due to lack of data (e.g., wider PD-L1 subgroups, genetic profiles), warranting further studies by ethnicity.","2025","unspecified","Translational lung cancer research","undefined","mixed","unspecified","first_line","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""OS"", ""PFS""]","233"
"41354932","https://pubmed.ncbi.nlm.nih.gov/41354932","PACIFIC-5: a phase III clinical trial of consolidation durvalumab in patients with unresectable stage III NSCLC and no progression after concurrent or sequential chemoradiotherapy.","BACKGROUND: Consolidation durvalumab following no progression on concurrent chemoradiotherapy (cCRT) is standard of care for unresectable stage III non-small-cell lung cancer (NSCLC). However, in clinical practice many patients receive sequential CRT (sCRT). The PACIFIC-5 trial aimed to evaluate the efficacy and safety of consolidation durvalumab for unresectable stage III NSCLC following no progression on cCRT or sCRT. METHODS: This randomised, double-blind, placebo-controlled, phase III trial enrolled patients aged ≥ 18 years with unresectable stage III NSCLC, regardless of PD-L1 expression or sensitising EGFR or ALK aberrations, without disease progression after cCRT or sCRT. Patients were randomised (2:1) to durvalumab 1500 mg or placebo intravenously every 4 weeks (stratified by tumour PD-L1 expression and prior treatment) until disease progression, unacceptable toxicity, or consent withdrawal. The primary endpoint was progression-free survival (PFS) by blinded independent central review in the modified intention-to-treat population (mITT). Secondary endpoints included overall survival (OS) in the mITT and safety. The safety analysis set include patients who received at least one dose of study treatment. RESULTS: Of 407 patients randomised to receive durvalumab (n = 272) or placebo (n = 135), 405 received at least one dose of durvalumab (n = 271) or placebo (n = 134). The mITT comprised 381 patients randomised to durvalumab (n = 252) or placebo (n = 129). Durvalumab showed statistically significant improvement in PFS versus placebo in the mITT (median [95% confidence interval {CI}], 14.0 [10.9-18.0] vs. 6.5 [5.4-13.8] months; hazard ratio [95% CI], 0.75 [0.58-0.99]; p = 0.038). There was a trend toward improved OS with durvalumab versus placebo in the mITT (median [95% CI], 38.3 [28.9-42.8] vs. 32.5 [20.6-40.4] months; hazard ratio [95% CI], 0.87 [0.66-1.17]; p = 0.346 [interim analysis]). Among the safety analysis set, maximum grade 3 or 4 adverse events of any cause occurred in 26.9% (73/271) and 23.9% (32/134) and 1.5% (4/271) and 0% (0/134) had treatment-related adverse events leading to death for durvalumab and placebo, respectively. CONCLUSIONS: PACIFIC-5 met its primary endpoint of improved PFS after either cCRT or sCRT. Follow-up for overall survival is ongoing. TRIAL REGISTRATION: NCT03706690.","2025","Randomized Control Trial","Journal of hematology & oncology","phase2_rct","unspecified","unspecified","unspecified","EGFR=yes,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""consolidation"", ""therapy""]","[""OS"", ""PFS""]","407"
"40759444","https://pubmed.ncbi.nlm.nih.gov/40759444","Atezolizumab and bevacizumab, with or without radiotherapy, versus docetaxel in patients with metastatic non-small cell lung cancer previously treated with a checkpoint inhibitor and chemotherapy: results from the randomized, phase Ib/II MORPHEUS-Lung study.","BACKGROUND: Options remain limited for patients requiring later lines of therapy for metastatic non-small cell lung cancer (mNSCLC) due to poor prognosis and potential toxicities. Therefore, trials of novel combinations of existing therapeutic candidates are warranted. Here, we report robust interim analysis results from the MORPHEUS-Lung study in immune checkpoint inhibitor (CPI)-exposed patients with non-squamous mNSCLC and without targetable gene mutations. METHODS: MORPHEUS-Lung enrolled patients with disease progression during or following treatment with a platinum-containing regimen and a PD-L1/PD-1 immune CPI, given in combination as one line or as two separate lines of therapy, regardless of PD-L1 expression. The primary efficacy endpoint was objective response rate (ORR). Secondary efficacy endpoints included progression-free survival, duration of response, disease control rate, overall survival, and safety; exploratory endpoints included biomarkers. Patients were randomized to the atezolizumab+bevacizumab+non-ablative stereotactic body radiotherapy (SBRT), atezolizumab+bevacizumab, or docetaxel (control) arms and included in this analysis. RESULTS: At data cut-off (August 28, 2024), 121 patients were randomized and treated: atezolizumab+bevacizumab+SBRT (n=42), atezolizumab+bevacizumab (n=40), and docetaxel (n=39). Confirmed ORR was 16.7% (6/36), 20.0% (8/40), and 12.8% (5/39) in the atezolizumab+bevacizumab+SBRT, atezolizumab+bevacizumab, and docetaxel (control) arms, respectively; one patient (2.5%) in the atezolizumab+bevacizumab arm had a complete response. Grade≥3 adverse events (AEs) occurred in 47.6% (20/42) of patients receiving atezolizumab+bevacizumab+SBRT, 45.0% (18/40) receiving atezolizumab+bevacizumab, and 64.1% (25/39) receiving docetaxel. AEs leading to discontinuation of any treatment occurred in 14.3% of patients in the atezolizumab+bevacizumab+SBRT arm, 7.5% in the atezolizumab+bevacizumab arm, and 15.4% in the docetaxel (control) arm. There were no clear correlations of response or survival benefit with PD-L1 expression or immune phenotype. CONCLUSIONS: Results from this interim analysis suggest that atezolizumab+bevacizumab, with or without SBRT, showed evidence of numerically improved efficacy outcomes compared with docetaxel, with a trend toward a benefit in both the primary and secondary resistance settings. Safety was consistent with the known profiles of the individual drugs, with increased toxicity observed when SBRT was added to atezolizumab+bevacizumab.","2025","Randomized Control Trial","Journal for immunotherapy of cancer","undefined","metastatic","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""docetaxel"", ""therapy""]","[""ORR""]","121"
"41230094","https://pubmed.ncbi.nlm.nih.gov/41230094","The efficacy and safety of tislelizumab in the treatment of locally advanced or metastatic lung cancer: a systematic review and meta-analysis.","OBJECTIVE: The clinical role of Tislelizumab in patients with locally advanced or metastatic lung cancer (LC) remains controversial. This study aims to systematically evaluate the efficacy and safety of Tislelizumab in treating these patients through a meta-analysis. METHODS: Databases including PubMed, Cochrane Library, Embase, and Web of Science were searched up to 19 May 2025. Randomized controlled trials (RCTs) and single-arm studies assessing the efficacy and safety of Tislelizumab for locally advanced or metastatic LC were included. Literature screening and data extraction were performed according to the PRISMA guidelines, and pooled odds ratios (OR) and their 95% confidence intervals (CI) were calculated using STATA 15.0 software. RESULTS: A total of 8 studies were included, of which 5 were RCTs and 3 were single-arm studies. In the RCT subgroup, the Tislelizumab group demonstrated a higher objective response rate (ORR) [OR = 2.29, 95%CI(1.43,3.64), P = 0.001] and disease control rate (DCR) [OR = 1.64, 95%CI(1.30,2.07), P < 0.001] compared to the control group, but no significant differences were found in overall survival (OS) [OR = 0.81, 95%CI(0.60,1.10), P = 0.179] or progression-free survival (PFS) [OR = 0.74, 95%CI(0.39,1.41), P = 0.364]. Single-arm study data indicated that Tislelizumab treatment achieved a high ORR [OR = 0.54, 95%CI (0.34,0.74), P < 0.001] and DCR [OR = 0.86, 95%CI (0.78,0.92), P < 0.001]. Subgroup analysis revealed that Tislelizumab had similar effects on ORR and DCR in non-small cell lung cancer (NSCLC) and small cell lung cancer (SCLC). CONCLUSION: The meta-analysis results suggest that Tislelizumab demonstrates significant short-term efficacy (ORR and DCR) in patients with locally advanced or metastatic LC. However, the existing evidence is inadequate to confirm its long-term survival benefits (OS and PFS), and more high-quality studies are needed for validation.","2025","unspecified","Frontiers in pharmacology","systematic_review","mixed","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""DCR"", ""ORR"", ""OS"", ""PFS""]","undefined"
"40136388","https://pubmed.ncbi.nlm.nih.gov/40136388","Efficacy and Safety of Perioperative Immunotherapy for Patients with Non-Small Cell Lung Cancer: A Systematic Review and Network Meta-Analysis.","Background: The objective of this study is to indirectly compare the efficacy and safety of all currently available neoadjuvant chemoimmunotherapy and perioperative chemoimmunotherapy in randomized controlled trials (RCTs) involving patients with resectable non-small cell lung cancer (NSCLC) to identify optimal treatment regimens. Methods: Eligible studies evaluating neoadjuvant chemoimmunotherapy and perioperative chemoimmunotherapy-based regimens in resectable NSCLC patients were included. Clinical outcomes were extracted for event-free survival (EFS) and overall survival (OS), as well as the incidence of pathological complete response (pCR), major pathological response (MPR), any-grade adverse events (AEs), and treatment-related adverse events (TRAEs) in the Bayesian framework. A subgroup analysis of EFS was conducted according to PD-L1 expression, histological type and reaching pCR or not. Results: We selected eight RCTs involving 3113 patients. Our analysis found no significant differences between perioperative immunotherapy and neoadjuvant immunotherapy in terms of MPR (RR 0.72, 95% CI 0.39 -1.3), pCR (RR 0.73, 95% CI 0.24-2.3), EFS (HR 0.95, 95% CI 0.56-1.7), and OS (HR 95% CI 3.9-4.2). Subgroup analyses revealed that neoadjuvant immunotherapy demonstrated superiority in the programmed death-ligand 1 (PD-L1) high-expression cohort, the non-squamous cell carcinoma cohort, and the non-smoking cohort. Conversely, perioperative immunotherapy ranked first in the PD-L1 low-expression cohort, squamous cell carcinoma cohort, and non-pCR cohort. Conclusions: Our findings indicate that neoadjuvant immunotherapy and perioperative immunotherapy exhibit comparable efficacy in patients with NSCLC. These results provide valuable evidence for guiding the treatment of patients with resectable NSCLC.","2025","Systematic Review","Current oncology (Toronto, Ont.)","systematic_review","unspecified","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""immunotherapy"", ""adjuvant"", ""neoadjuvant"", ""therapy""]","[""OS"", ""EFS""]","3113"
"40297021","https://pubmed.ncbi.nlm.nih.gov/40297021","Potency and Safety of KRAS G12C Inhibitors in Solid Tumors: A Systematic Review.","BACKGROUND: The Kirsten rat sarcoma viral oncogene homolog (KRAS) gene, specifically the cysteine residue mutation KRAS (G12C), has garnered significant attention as a therapeutic target for solid cancer patients with KRAS mutations. Despite this interest, the efficacy and safety profiles of KRAS G12C inhibitors remain incompletely understood. In this study, we comprehensively evaluate the effectiveness and toxicity of relevant KRAS G12C inhibitors (Sotorasib, Adagrasib, Garsorasib, and Divarasib) in patients with colorectal cancer (CRC), non-small-cell lung cancer (NSCLC), and pancreatic ductal adenocarcinomas (PDAC). METHODS: Our systematic review is guided by Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. We review the available clinical trials data on KRAS G12C inhibitors in KRAS G12C-mutated solid tumors. We searched PubMed, EMBASE, Cochrane Library, and major international conferences for clinical trials from January 2020 until August 2023. RESULTS: A total of 17 eligible studies were included. KRAS G12C inhibitions with Sotorasib (41.2%) and Adagrasib (41.2%) each of them were reported in 7 studies. Divarasib was reported in 2 studies (11.8%) and Garsorasib was reported in 1 study (6.7%). Sotorasib showed a significant clinical benefit in terms of objective response rate (ORR) (7.1%-47%), progression-free survival (PFS) (4-6.8 months), and overall survival (OS) (4-24 months); it is more efficient in NSCLC patients with an OS of 2 years, PFS of 6.3 months, and an ORR of 41%. Adagrasib also showed significant clinical activity with an ORR (19%-53%), PFS (3.3-11.1 months), and OS (10.5-23.4 months), with more effectiveness in NSCLC patients with an OS of 23.4 months, PFS of 11.1 months, and an ORR of 53.3%. Adagrasib is more efficient with an ORR of 35.1%, PFS of 7.4 months, and an OS of 14 months in patients with PDAC, than Sotorasib which showed an ORR of 21%, PFS of 4 months, and an OS of 6.9 months. However, Adagrasib and Sotorasib are moderately efficient in CRC clinical trials. CONCLUSION: This study confirms that patients treated with these KRAS G12C inhibitors, exclusively or combined with conventional therapies, achieve better treatment responses and modulate the progressions of these solid tumors.","2025","unspecified","Clinical Medicine Insights. Oncology","systematic_review","unspecified","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""ORR"", ""OS"", ""PFS""]","undefined"
"41213939","https://pubmed.ncbi.nlm.nih.gov/41213939","Ablation plus immunotherapy versus immunotherapy alone in patients of advanced NSCLC who develop oligo-residual disease after anti-PD-1/L1 therapy (BOOSTER): a randomized phase 2 trial.","Local consolidative therapy (LCT) has been demonstrated to enhance the survival benefits of immunotherapy in non-small cell lung cancer (NSCLC) patients with oligometastatic or oligoprogressive disease. This randomized, phase 2 trial investigated the efficacy and safety of ablation combining continuous immunotherapy in NSCLC patients with oligo-residual disease (ORD) after anti-PD-1/L1 therapy (ChiCTR, identifier: ChiCTR2000032479). From March 2021 to March 2024, 65 patients were randomly assigned (2:1) to ablation combination group (n = 43) and immunotherapy maintenance group (n = 22), and the full analysis set finally included 42 patients in ablation plus immunotherapy group and 20 patients in immunotherapy maintenance group. With a median follow-up duration of 17.8 months, patients receiving ablation combination were associated with significantly longer PFS (median 26.7 vs. 11.7 months, p < 0.001, HR = 0.213, 95%CI 0.099-0.461) and a trend of longer OS (p = 0.036, HR = 0.242, 95%CI 0.057-1.019) than those without ablation. Subgroup analysis showed that cryoablation (n = 13) yielded potentially superior survival than thermal ablation (n = 31) (mPFS: NA vs. 22.4 months, p = 0.011), which might induced by the elevated level of IFN-α after cryotherapy compared to thermal ablation (p = 0.078). Additionally, ablation combination group showed a decreased rate of systemic progression pattern compared with immunotherapy maintenance group. Regarding safety, the combination of ablation and immunotherapy was well tolerated, with only 1 patient experiencing grade 3 pneumothorax after ablation. In conclusion, the addition of ablation is well-tolerated and prolongs the survival of immunotherapy in patients with advanced NSCLC who develop ORD after anti-PD-1/L1 therapy, while cryoablation showing potentially superior survival benefit compared to thermal ablation.","2025","Randomized Control Trial","Signal transduction and targeted therapy","phase2_rct","metastatic","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""immunotherapy"", ""therapy""]","[""OS"", ""PFS""]","65"
"39975700","https://pubmed.ncbi.nlm.nih.gov/39975700","Efficacy and safety of immune checkpoint inhibitors in elderly patients with advanced non-small cell lung cancer: a systematic review and meta-analysis.","BACKGROUND: Immune checkpoint inhibitors (ICIs) are the preferred treatments for advanced non-small cell lung cancer (NSCLC) without targetable oncogene alterations. However, evidence in the elderly population (aged ≥ 65 years) remains limited. METHODS: We searched PubMed, Embase, Cochrane Library, Web of Science, and Scopus databases for eligible publications until September 30, 2024. The primary outcome of interest was overall survival (OS). A random-effects model was used for the statistical analysis. FINDINGS: A total of 35 phase 3 randomized controlled trials (RCTs) involving 9788 patients and 64 real-world studies involving 37,111 patients were included. Results from phase 3 RCTs revealed that ICIs significantly improved OS (hazard ratio [HR] = 0.78, 95% confidence interval [CI]: 0.74-0.82) and progression-free survival (PFS) (HR = 0.67, 95% CI: 0.60-0.75) compared to chemotherapy. The association between ICIs and improved OS was independent of patient characteristics (race and histological type) or treatment-related factors (ICI drug type, treatment mode, and treatment line). However, significantly prolonged OS was not observed in subgroups of aged ≥ 75 years and PD-L1 < 1%. In real-world studies, the pooled median OS of ICIs were 11.8 months (95% CI: 11.2-12.4); Eastern Cooperative Oncology Group (EOCG) score, histological type, PD-L1 status, with immune-related adverse events (irAEs), and treatment mode were predictive for OS; rates of irAEs and discontinuation were numerically higher for combination therapy vs. monotherapy. INTERPRETATION: ICIs are associated with a significant improvement in OS and PFS compared to chemotherapy in elderly patients with advanced NSCLC. Nevertheless, some patient characteristics such as aged ≥ 75 years, ECOG score ≥ 2, and PD-L1 < 1% seem to have a negative impact on the efficacy of ICIs, while these findings require further validation in large RCTs. FUNDING: None.","2025","unspecified","EClinicalMedicine","systematic_review","unspecified","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""OS"", ""PFS""]","9788"
"40203764","https://pubmed.ncbi.nlm.nih.gov/40203764","Randomized phase 2 trial of pembrolizumab alone or in combination with low dose chemotherapy for patients with non-small cell lung cancer and poor performance status.","PURPOSE: Immunotherapy alone or in combination with chemotherapy has become the standard of care for medically fit patients who have advanced non-small cell lung cancer (NSCLC) without a driver mutation. The optimal treatment for patients with poor performance status remains an active area of investigation. PATIENTS AND METHODS: Patients with advanced NSCLC and an Eastern Cooperative Oncology Group performance status (PS) of 2 were randomized to single-agent pembrolizumab at 200 mg every 3 weeks (Arm A) or the same dose of pembrolizumab combined with weekly carboplatin area under the curve 1 and paclitaxel 25 mg/m(2) (Arm B). The co-primary outcomes were differences in response rates between the Arms and comparison of each Arm to a historical control. Progression free survival (PFS) and overall survival (OS) were secondary outcomes using intent to treat analyses. Optional blood samples were obtained at baseline and after 2 cycles of treatment, and immune cells were measured using flow cytometry. A subset of post-treatment blood samples were analyzed using single-cell sequencing. RESULTS: 43 patients enrolled with 20 patients evaluable for response in each arm. All enrolled patients were included in survival analyses. Therapy was generally well tolerated with no treatment-related deaths in either arm. Both Arms exceeded the predefined historical control response rate of 10 % (Arm A = 35 %, P = 0.0002; Arm B = 45 %, P < 0.0001). Response rates favored Arm B but the difference was not statistically significant (P = 0.75). Median PFS and OS were not significantly different between the two arms. To compare survival outcomes of either pembrolizumab-based therapy to historical control of platinum-based chemotherapy for patients with PS 2, the two arms were combined. Median PFS was similar to historical control of platinum-based chemotherapy (4.6 months vs 4.6 months historical control). However, overall survival favored pembrolizumab-based therapy at 12 months (44 % vs 31 % historical control, P = 0.062) and 24 months (33 % vs 11 % historical control, P = 0.0001). Twenty patients provided optional blood samples for biomarker analyses. Consistent with prior reports, a numerically longer (but not significant) OS was observed in patients with low regulatory T cells (CD4 + FoxP3 + ) at baseline (14.5 vs 4.6 months, P = 0.068). Abundance of myeloid derived suppressor cells (CD14 + HLA DR-) at baseline did not correlate with clinical outcomes. Single-cell sequencing identified several significant differences in gene expression profiles within the CD14 + cell population for responding and non-responding patients treated with chemoimmunotherapy. CONCLUSIONS: For patients with poor performance status, adding very low dose chemotherapy to pembrolizumab did not significantly improve clinical outcomes compared to pembrolizumab alone. Patients receiving either of these pembrolizumab-based regimens demonstrated better long-term survival when compared to historical outcomes of platinum-based chemotherapy for the PS 2 population.","2025","Randomized Control Trial","Lung cancer (Amsterdam, Netherlands)","undefined","unspecified","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""immunotherapy"", ""therapy""]","[""OS"", ""PFS""]","43"
"40836713","https://pubmed.ncbi.nlm.nih.gov/40836713","Rescue Surgery for Advanced Stage Lung Cancer: A Systematic Review.","Patients with advanced lung cancer are candidates for systemic therapies. In the context of improved tumor responses and prolonged survival periods, the treatment of tumor/therapy-related complications must be taken into account. Rescue surgery consists of a surgical resection without oncologic purpose but with the aim of controlling an acute and life-threatening complication. We evaluated the postoperative outcomes of patients with advanced stage lung cancer who underwent rescue surgery for tumor or therapy-related life-threatening complications. We conducted a systematic review of literature using PubMed, Scopus, Embase, and Google Scholar using following keywords: (""rescue surgery"" or ""salvage surgery"" or ""salvage lung resection"") and (""lung cancer"" or ""non-small cell lung cancer"" or ""NSCLC"" or ""SCLC""). The primary outcome was overall survival. Secondary outcomes were the morbidity and mortality. Nine articles were included in our review for a total of 64 patients. The most common indications for rescue surgery were lung abscess, post-obstructive pneumonia, hemoptysis, and empyema. The lung resection consisted of lobectomy (n = 31, 48%), bilobectomy (n = 5, 8%), pneumonectomy (n = 11, 17%), sleeve pneumonectomy (n = 15, 23%), sleeve lobectomy (n = 1, 2%), and segmentectomy (n = 1, 2%). The mean overall survival was 12 months; the postoperative complication rate was 51%. No intraoperative deaths were observed. Rescue surgery is feasible for patients with advanced lung cancer and tumor/therapy-related life-threatening complications. Rescue surgery may allow access to ulterior systemic therapies; but the risk-benefit imbalance should always be taken into account, considering this as a last resort treatment.","2025","Systematic Review","Thoracic cancer","systematic_review","unspecified","unspecified","unspecified","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""unspecified""]","64"
"40991883","https://pubmed.ncbi.nlm.nih.gov/40991883","Clinical Interchangeability of PD-L1 Immunohistochemistry Assays in First-Line Non-Small Cell Lung Cancer Management With Cemiplimab.","PURPOSE: Multiple immunohistochemistry (IHC) assays targeting PD-L1 have been developed independently, and a lack of harmonization creates undue complexity for clinicians who use PD-L1 tests to guide treatment decisions. This novel bridging study demonstrates the clinical interchangeability of two PD-L1 IHC assays in first-line treatment of non-small cell lung cancer (NSCLC) with PD-L1 ≥50%. METHODS: In the phase III EMPOWER-Lung 1 study (ClinicalTrials.gov identifier: NCT03088540), 710 patients were randomly assigned 1:1 to first-line cemiplimab or platinum-doublet chemotherapy for advanced NSCLC with PD-L1 ≥50%, selected by PD-L1 IHC 22C3 pharmDx (Agilent Technologies, Santa Clara, CA). RESULTS: A total of 871 patient samples were retrospectively tested using the VENTANA PD-L1 (SP263) assay (Roche Diagnostics, Indianapolis, IN), including 481 enrolled patients and 390 patients who did not pass screening (22C3 PD-L1 <50%). Concordance of 22C3 and SP263 was evaluated in 768 patient samples, with an overall percent agreement (concordance) of 88% between the two assays. Overall survival (OS) and progression-free survival (PFS) were estimated in the PD-L1 ≥50% SP263+ population (including the 22C3+/SP263+ and 22C3-/SP263+ subpopulations). In the primary analysis, the clinical efficacy of cemiplimab versus chemotherapy in the 22C3+/SP263+ population (n = 324; OS hazard ratio [HR], 0.52 [95% CI, 0.34 to 0.80]; PFS HR, 0.43 [95% CI, 0.32 to 0.59]) was similar to that in the 22C3+ population (n = 563). A sensitivity analysis of the overall SP263+ population showed consistent results with the primary analysis. CONCLUSION: Similar efficacy (OS and PFS) was observed with the 22C3+ and SP263+ populations, demonstrating the interchangeability of these PD-L1 IHC assays for selecting patients with PD-L1 ≥50% for first-line cemiplimab monotherapy for advanced NSCLC.","2025","Randomized Control Trial","JCO precision oncology","phase2_rct","unspecified","unspecified","first_line","EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""cemiplimab"", ""chemotherapy"", ""platinum-doublet"", ""therapy""]","[""OS"", ""PFS""]","710"
