pmid,url,title,abstract,publicationYear,publicationType,journalTitle,evidenceType,diseaseSetting,histology,lineOfTherapy,biomarkers,interventionTags,outcomeTags,relevantN
35117816,https://pubmed.ncbi.nlm.nih.gov/35117816,The efficacy of ado-trastuzumab emtansine in patients with ERBB2-aberrant non-small cell lung cancer: a systematic review.,"BACKGROUND: ERBB2 aberrations are oncogenic alterations in lung cancer. However, the reported therapeutic efficacy of ado-trastuzumab emtansine (T-DM1) varied. We therefore evaluated the efficacy and safety of T-DM1 in treating different types of ERBB2 aberrations. METHODS: We conducted a systematic search for original articles and meeting abstracts about ERBB2-aberrant lung cancer treating with T-DM1 in PubMed and EMBASE databases from inception to June, 2020. Statistical analysis was carried out in R software. RESULTS: A total of 120 patients with various ERBB2 aberrations were identified in five studies. ERBB2 upregulation (gene amplification and/or protein overexpression) was more common in smokers with adenocarcinoma, whereas mutations were more common in female non-smokers with adenocarcinoma. The overall objective response rate (ORR) for ERBB2 aberrations was 29% [95% confidence interval (CI): 15-56%]. Subgroup analysis showed an ORR of 41% (95% CI: 11-70%) for ERBB2 gene mutation, 66% (95% CI: 11-100%) for ERBB2 gene amplification, and 3% (95% CI: 0-9%) for ERBB2 protein overexpression. Notably, the ORR was 44% (95% CI: 25-63%) upon concomitant ERBB2 upregulation and mutation. Furthermore, the ORR was 26% (95% CI: 0-54%) for protein overexpression plus gene mutation but up to 80% (95% CI: 50-100%) for triple aberrations: gene amplification plus protein overexpression and gene mutation. CONCLUSIONS: Collectively, T-DM1 might be a critical agent targeting ERBB2 mutated or/and amplified lung cancers.",2020,unspecified,Translational cancer research,systematic_review,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""ORR""]",120
39882445,https://pubmed.ncbi.nlm.nih.gov/39882445,First-line treatment for advanced or metastatic EGFR mutation-positive non-squamous non-small cell lung cancer: a network meta-analysis.,"BACKGROUND: Several head-to-head meta-analyses have compared the efficacy and safety of different first-line treatments in patients with EGFR mutation-positive (M+) advanced or metastatic non-squamous non-small cell lung cancer (nsq-NSCLC). However, there is a lack of comprehensive evaluation encompassing multiple treatment strategies. Our objective is to conduct a network meta-analysis that includes various treatment modalities, enabling both direct and indirect comparisons for a more thorough assessment. METHODS: We conducted a search of PubMed, Embase, Cochrane Library, and Web of Science databases from inception until May 8, 2024, to identify eligible randomized controlled trials (RCTs). The primary endpoints were progression-free survival (PFS) and overall survival (OS), while secondary outcomes included objective response rate (ORR) and grade 3 or higher adverse events (≥3AEs). Stata 15.0 and R 4.3.2 software were utilized for the network meta-analysis. RESULTS: A total of 30 RCTs, comprising 8654 participants, were included. The study encompassed the following 19 treatments: Chemotherapy; Afatinib; Afatinib + Cetuximab; Apatinib + Gefitinib; Befotertinib; Cetuximab + Chemotherapy; Erlotinib; Erlotinib + Bevacizumab; Erlotinib + Chemotherapy; Gefitinib; Gefitinib + Chemotherapy; Gefitinib + Olaparib; Icotinib; Icotinib + Chemotherapy; Lazertinib; Naquotinib; Osimertinib; Osimertinib + Bevacizumab; Osimertinib + Chemotherapy. The network meta-analysis results indicated that, in terms of PFS, Osimertinib + Chemotherapy (SUCRAs: 93.4%) and Osimertinib (SUCRAs: 84.61%) were the most effective. Regarding OS, Lazertinib (SUCRAs: 89.72%), Gefitinib (SUCRAs: 72.07%), and Osimertinib + Chemotherapy (SUCRAs: 70.74%) emerged as the top three options. Afatinib (SUCRAs: 92.27%) was associated with the best ORR improvement. For ≥3AEs, Afatinib (SUCRAs: 74.93%) and Osimertinib (SUCRAs: 69.42%) were likely the best choices. CONCLUSION: Current evidence suggests that, considering both survival and safety, Osimertinib stands out as the preferred first-line treatment for untreated EGFR M + advanced or metastatic nsq-NSCLC. Notably, the combination of Osimertinib with chemotherapy demonstrated superior survival benefits. However, due to the limitations in the number and quality of included studies, these conclusions await further validation through more high-quality research. SYSTEMATIC REVIEW REGISTRATION: https://www.crd.york.ac.uk/prospero/display_record.php?ID=CRD42024562981, identifier CRD42024562981.",2024,Systematic Review,Frontiers in oncology,systematic_review,metastatic,non_squamous,first_line,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""lazertinib"", ""therapy""]","[""ORR"", ""OS"", ""PFS""]",undefined
38384802,https://pubmed.ncbi.nlm.nih.gov/38384802,CT-based radiomics for predicting Ki-67 expression in lung cancer: a systematic review and meta-analysis.,"BACKGROUND: Radiomics, an emerging field, presents a promising avenue for the accurate prediction of biomarkers in different solid cancers. Lung cancer remains a significant global health challenge, contributing substantially to cancer-related mortality. Accurate assessment of Ki-67, a marker reflecting cellular proliferation, is crucial for evaluating tumor aggressiveness and treatment responsiveness, particularly in non-small cell lung cancer (NSCLC). METHODS: A systematic review and meta-analysis conducted following the preferred reporting items for systematic review and meta-analysis of diagnostic test accuracy studies (PRISMA-DTA) guidelines. Two authors independently conducted a literature search until September 23, 2023, in PubMed, Embase, and Web of Science. The focus was on identifying radiomics studies that predict Ki-67 expression in lung cancer. We evaluated quality using both Quality Assessment of Diagnostic Accuracy Studies (QUADAS-2) and the Radiomics Quality Score (RQS) tools. For statistical analysis in the meta-analysis, we used STATA 14.2 to assess sensitivity, specificity, heterogeneity, and diagnostic values. RESULTS: Ten retrospective studies were pooled in the meta-analysis. The findings demonstrated that the use of computed tomography (CT) scan-based radiomics for predicting Ki-67 expression in lung cancer exhibited encouraging diagnostic performance. Pooled sensitivity, specificity, and area under the curve (AUC) in training cohorts were 0.78, 0.81, and 0.85, respectively. In validation cohorts, these values were 0.78, 0.70, and 0.81. Quality assessment using QUADAS-2 and RQS indicated generally acceptable study quality. Heterogeneity in training cohorts, attributed to factors like contrast-enhanced CT scans and specific Ki-67 thresholds, was observed. Notably, publication bias was detected in the training cohort, indicating that positive results are more likely to be published than non-significant or negative results. Thus, journals are encouraged to publish negative results as well. CONCLUSION: In summary, CT-based radiomics exhibit promise in predicting Ki-67 expression in lung cancer. While the results suggest potential clinical utility, additional research efforts should concentrate on enhancing diagnostic accuracy. This could pave the way for the integration of radiomics methods as a less invasive alternative to current procedures like biopsy and surgery in the assessment of Ki-67 expression.",2024,Systematic Review,Frontiers in oncology,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
33819967,https://pubmed.ncbi.nlm.nih.gov/33819967,CTLA-4 +49 A/G Polymorphism and the Risk of Lung Cancer: a Meta-analysis.,"BACKGROUND: Lung cancer is one of the malignant tumors. Gene mutations associated with cellular immune function and regulating the activation and proliferation of immune cells. Several publications have explored the relationship between cytotoxic T lymphocyte antigen-4 (CTLA-4) +49 adenine (A)/guanine (G) polymorphism and susceptibility of lung cancer, but the results remain controversial. Thus, we performed this meta-analysis to derive a more comprehensive estimation of the relationship. METHODS: All articles addressed lung cancer and polymorphisms of CTLA-4 were searched from the PubMed, EMBASE databases published up to June 29, 2019. Odds ratios (ORs) with 95% confidence intervals (CIs) were used to assess the strength of association. Publication bias of relevant studies was examined via Begg's test and funnel plots. RESULTS: The meta-analysis included 8 case-control studies covering 4,430 lung cancer patients and 5,198 healthy controls from September 2008 to April 2020. The overall eligible data indicated that CTLA-4 +49A/G polymorphisms did not correlate with the elevated lung cancer risk in all genetic comparison models (dominant model: OR=1.037, 95%CI: 0.925-1.161; recessive model: OR=0.968, 95%CI: 0.888-1.055; allele model: OR=0.992, 95%CI: 0.933-1.054; homozygous model: OR=0.980, 95%CI: 0.857-1.121; heterozygous model: OR=1.023, 95%CI: 0.906-1.154). In further stratified analyses, CTLA-4 +49A/G polymorphism was found to be significantly associated with susceptibility to NSCLC in these models (dominant model: OR=1.404, 95%CI: 1.074-1.836; allele model: OR=1.273, 95%CI: 1.034-1.565; homozygous model: OR=1.553, 95%CI: 1.044-2.310; heterozygous model: OR=1.308, 95%CI: 1.062-1.611). CONCLUSIONS: CTLA-4 +49A/G polymorphism were not associated with the risk of lung cancer but might be a risk factor only in NSCLC.",2021,Systematic Review,Zhongguo fei ai za zhi = Chinese journal of lung cancer,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
41230094,https://pubmed.ncbi.nlm.nih.gov/41230094,The efficacy and safety of tislelizumab in the treatment of locally advanced or metastatic lung cancer: a systematic review and meta-analysis.,"OBJECTIVE: The clinical role of Tislelizumab in patients with locally advanced or metastatic lung cancer (LC) remains controversial. This study aims to systematically evaluate the efficacy and safety of Tislelizumab in treating these patients through a meta-analysis. METHODS: Databases including PubMed, Cochrane Library, Embase, and Web of Science were searched up to 19 May 2025. Randomized controlled trials (RCTs) and single-arm studies assessing the efficacy and safety of Tislelizumab for locally advanced or metastatic LC were included. Literature screening and data extraction were performed according to the PRISMA guidelines, and pooled odds ratios (OR) and their 95% confidence intervals (CI) were calculated using STATA 15.0 software. RESULTS: A total of 8 studies were included, of which 5 were RCTs and 3 were single-arm studies. In the RCT subgroup, the Tislelizumab group demonstrated a higher objective response rate (ORR) [OR = 2.29, 95%CI(1.43,3.64), P = 0.001] and disease control rate (DCR) [OR = 1.64, 95%CI(1.30,2.07), P < 0.001] compared to the control group, but no significant differences were found in overall survival (OS) [OR = 0.81, 95%CI(0.60,1.10), P = 0.179] or progression-free survival (PFS) [OR = 0.74, 95%CI(0.39,1.41), P = 0.364]. Single-arm study data indicated that Tislelizumab treatment achieved a high ORR [OR = 0.54, 95%CI (0.34,0.74), P < 0.001] and DCR [OR = 0.86, 95%CI (0.78,0.92), P < 0.001]. Subgroup analysis revealed that Tislelizumab had similar effects on ORR and DCR in non-small cell lung cancer (NSCLC) and small cell lung cancer (SCLC). CONCLUSION: The meta-analysis results suggest that Tislelizumab demonstrates significant short-term efficacy (ORR and DCR) in patients with locally advanced or metastatic LC. However, the existing evidence is inadequate to confirm its long-term survival benefits (OS and PFS), and more high-quality studies are needed for validation.",2025,unspecified,Frontiers in pharmacology,systematic_review,mixed,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""DCR"", ""ORR"", ""OS"", ""PFS""]",undefined
34505024,https://pubmed.ncbi.nlm.nih.gov/34505024,The effect of smoking status on efficacy of immune checkpoint inhibitors in metastatic non-small cell lung cancer: A systematic review and meta-analysis.,"BACKGROUND: It remains uncertain whether smoking status can effect efficacy of immune checkpoint inhibitors (ICIs) in metastatic non-small cell lung cancer (NSCLC). We performed a meta-analysis to address this issue. PATIENTS AND METHODS: PubMed, Embase, Cochrane Library, Web of Science, and international meetings were searched until April 1, 2021, for phase 2 and 3 randomized controlled trials (RCTs) which compared ICIs with chemotherapy (CT) and reported overall survival (OS) and/or progression-free survival (PFS) data according to smoking status. This meta-analysis was registered in INPLASY platform (#INPLASY202140025). The random-effect model was used for statistical analysis. FINDINGS: Twenty-eight articles from 24 RCTs including 13918 patients were eligible. ICIs significantly prolonged OS than CT in smokers (hazard ratio [HR] = 0.75, 95% confidence interval [CI]: 0.69-0.81), but not in never-smokers (HR = 0.87, 95% CI: 0.74-1.04); while there was no significant treatment-smoking interaction (P(interaction) = 0.11). Significant heterogeneity was observed for both smokers (OS: I(2) = 60%, P = 0.0002; PFS: I(2) = 74%, P < 0.0001) and never smokers (PFS: I(2) = 69%, P < 0.0001). Subgroup analyses revealed that ICIs monotherapy significantly improved OS in smokers (HR = 0.76, 95% CI: 0.69-0.85) but not in never-smokers (HR = 0.93, 95% CI: 0.77-1.12, P(interaction) = 0.07), and treatment-smoking interaction was significant in patients with PD-L1 ≥50% (HR, 0.61 vs 1.18; P(interaction) = 0.005). ICIs plus CT achieved better OS either in smokers or never-smokers (HR, 0.76 vs 0.61; P(interaction) = 0.39), while dual ICIs combination prolonged OS only in smokers but never-smokers (HR, 0.68 vs 1.02; P(interaction) = 0.02). INTERPRETATION: Either ICIs monotherapy or combination therapy was superior to CT in smokers. While ICIs monotherapy and dual ICIs combination were less effective in never-smokers, and ICIs plus CT might be the optimal selection. Nevertheless, given the limitation of the high heterogeneity of studies included, the findings need to be confirmed by future RCTs focusing on this subject. FUNDING: None.",2021,unspecified,EClinicalMedicine,systematic_review,metastatic,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""OS"", ""PFS""]",13918
41234568,https://pubmed.ncbi.nlm.nih.gov/41234568,The prognostic importance of the pan-immune-inflammation value (PIV) in lung cancer: a systematic review and meta-analysis.,"BACKGROUND: Preliminary studies suggest that pan-immune-inflammation value (PIV) has the potential to serve as a prognostic tool for lung cancer. However, existing studies are limited by inconsistent findings regarding the impact of high PIV on patient outcomes. To provide a more comprehensive assessment, we conducted a meta-analysis to clarify the prognostic value of PIV in lung cancer. METHODS: Two researchers independently searched the PubMed, Cochrane, Embase, and Web of Science databases for studies evaluating the associations between PIV and prognoses in lung cancer patients (up to July 15, 2025). Studies were included if they reported high versus low PIV and provided hazard ratios (HRs) with 95% confidence intervals (CIs) for overall survival (OS), progression-free survival (PFS), etc. Study quality was assessed using the Newcastle-Ottawa Scale (NOS). Pooled HRs and 95% CIs were calculated to determine the associations between PIV and patient prognosis. RESULTS: A total of ten studies comprising 1,969 patients were included. Meta-analyses demonstrated that high PIV was significantly associated with OS (HR =2.86, 95% CI: 2.23-3.65, P<0.001) and PFS (HR =2.06, 95% CI: 1.65-2.59, P<0.001) in lung cancer patients. In non-small cell lung cancer (NSCLC) patients, high PIV was significantly associated with worse OS (HR =2.76, 95% CI: 2.14-3.56, P<0.001) and PFS (HR =1.94, 95% CI: 1.55-2.42, P<0.001). In small cell lung cancer (SCLC) patients, even stronger associations were observed for OS (HR =3.47, 95% CI: 2.21-5.44, P<0.001) and PFS (HR =2.33, 95% CI: 1.63-3.33, P<0.001). Subgroup analyses further confirmed that PIV served as a critical prognostic marker for both OS and PFS. All studies were of high quality according to the NOS. CONCLUSIONS: PIV can serve as an independent prognostic biomarker for survival outcomes in lung cancer patients. Therefore, incorporating PIV into prognostic assessments may provide additional support for individualized treatment decision-making.",2025,unspecified,Translational lung cancer research,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""OS"", ""PFS""]",969
33921762,https://pubmed.ncbi.nlm.nih.gov/33921762,Systematic Review and Network Meta-Analysis of Anaplastic Lymphoma Kinase (ALK) Inhibitors for Treatment-Naïve ALK-Positive Lung Cancer.,"Several anaplastic lymphoma kinase inhibitors (ALKIs) have demonstrated excellent efficacy on overall survival (OS), progression-free survival (PFS), objective response rate (ORR), and also better adverse effect (AE) profiles compared to cytotoxic chemotherapy in advanced stage anaplastic lymphoma kinase (ALK) rearrangement-positive non-small cell lung cancer (NSCLC) in phase III randomized clinical trials (RCTs). We conducted this systematic review and network meta-analysis to provide a ranking of ALKIs for treatment-naïve ALK-positive patients in terms of PFS, ORR, and AEs. In addition, a sub-group analysis of treatment benefits in patients with baseline brain metastasis was also conducted. Contrast-based analysis was performed for multiple treatment comparisons with the restricted maximum likelihood approach. Treatment rank was estimated using the surface under the cumulative ranking curve (SUCRA), as well as the probability of being the best (Prbest) reference. All next-generation ALKIs were superior to crizotinib in PFS but lorlatinib and brigatinib had increased AEs. The probability of lorlatinib being ranked first among all treatment arms was highest (SUCRA = 93.3%, Prbest = 71.8%), although there were no significant differences in pairwise comparisons with high- (600 mg twice daily) and low- (300 mg twice daily) dose alectinib. In subgroup analysis of patients with baseline brain metastasis, low-dose alectinib had the best PFS (SUCRA = 87.3%, Prbest = 74.9%). Lorlatinib was associated with the best ranking for ORR (SUCRA = 90.3%, Prbest = 71.3%), although there were no significant differences in pairwise comparisons with the other ALKIs. In addition, low-dose alectinib had the best safety performance (SUCRA = 99.4%, Prbest = 97.9%). Lorlatinib and low-dose alectinib had the best PFS and ORR in the overall population and baseline brain metastasis subgroup, respectively. Low-dose alectinib had the lowest AE risk among the available ALKIs. Further head-to-head large-scale phase III RCTs are needed to verify our conclusions.",2021,unspecified,Cancers,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=yes,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""ORR"", ""OS"", ""PFS"", ""AE""]",undefined
34103000,https://pubmed.ncbi.nlm.nih.gov/34103000,"Nitric oxide in occurrence, progress and therapy of lung Cancer: a systemic review and meta-analysis.","BACKGROUND: Nitric oxide (NO) plays an important role in lung cancer. However, the results of previous studies about NO in the occurrence, progress and therapy were not consistent. Therefore, we conducted a meta-analysis to evaluate the relationship between NO and lung cancer. METHOD: We carried out comprehensive search in the databases, and collected related studies. The data of fraction of exhaled nitric oxide (FeNO) or blood NO in different populations (lung cancer patients and control subjects) and different time points (before therapy and after therapy) were extracted by two investigators. A random effect model was applied to analyze the differences of FeNO and blood NO in different populations and different time points. To further compare NO level of each subgroup with different pathological types and different stages, a network meta-analysis (NMA) was performed. RESULTS: Fifty studies including 2551 cases and 1691 controls were adopted in this meta-analysis. The FeNO (SMD 3.01, 95% CI 1.89-4.13, p < 0.00001) and blood NO (SMD 1.34, 95% CI 0.84-1.85, p < 0.00001) level in lung cancer patients was much higher than that in control subjects. NMA model indicated blood NO level in each cancer type except SCLC was higher than that in control patients. There was no significant difference of blood NO level among four kinds of lung cancer patients. Blood NO level in LCC patients (SUCRA = 83.5%) was the highest. Blood NO level in advanced stage but not early stage was higher than that in control subjects. Patients in advanced stage (SUCRA = 95.5%) had the highest blood NO level. No significant difference of FeNO (SMD -0.04, 95% CI -0.46-0.38, p > 0.05) and blood NO level (SMD -0.36, 95% CI -1.08-0.36, p > 0.05) was observed between pretreatment and posttreatment in all patients. However, FeNO level elevated (SMD 0.28, 95% CI 0.04-0.51, p = 0.02) and blood NO level decreased in NSCLC patients (SMD -0.95, 95% CI -1.89-0.00, p = 0.05) after therapy. CONCLUSION: FeNO and blood NO level would contribute to diagnosis of lung cancer and evaluation of therapy effect, especially for NSCLC patients.",2021,Systematic Review,BMC cancer,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""unspecified""]",undefined
40606988,https://pubmed.ncbi.nlm.nih.gov/40606988,The efficacy and safety of intrathecal pemetrexed for leptomeningeal metastasis from non-small cell lung cancer: a single-arm meta-analysis of Chinese patients.,"OBJECTIVES: The purpose of this meta-analysis is to evaluate the safety and effectiveness of intrathecal pemetrexed (IP) in patients with non-small cell lung cancer with leptomeningeal metastasis (NSCLC-LM). METHODS: A systematic search of PubMed, the Cochrane library, Embase, and ClinicalTrials.gov databases was executed until December 11, 2024. The quality of the selected studies was evaluated using the Risk Of Bias In Non-randomized Studies Of Interventions (ROBINS-I) tool. Data extracted encompassed disease control rate (DCR), objective response rate (ORR), median overall survival (mOS), and adverse events (AEs). A random-effects model was used in the meta-analysis, which was conducted using STATA 15.1 software. Egger's and Begg's tests were used to analyze publication bias, and when significant publication bias was detected, the Trim and Fill method was employed to adjust for the bias. RESULTS: This meta-analysis included 8 studies involving a total of 306 patients, with a pooled ORR of 57.6% (95% CI: 39.5%-74.7%). Further subgroup analysis revealed that a pemetrexed dosage of 40-50 mg exhibited superior efficacy, with an ORR of 84.5% (95% CI: 70.0%-95.6%), compared to an ORR of 46.6% (95% CI: 29.2%-64.4%) for dosages of 10-30 mg. Additionally, patients with EGFR mutations exhibited an ORR of 56.2% (95% CI: 34.7%-76.6%), while those with other genetic subtypes had an ORR of 44.8% (95% CI: 25.1%-65.1%). The combined DCR was 85.4% (95% CI: 76.5%-92.7). In terms of survival, the pooled data from 6 studies yielded a mOS of 8.12 months (95% CI: 6.07-10.17). Common adverse events associated with pemetrexed included myelosuppression (32.6%), headache (24.8%), abnormal transaminase (11.8%), nausea (7.3%), vomiting (11.7%), radiculitis (8.4%) and leukoencephalopathy (6.4%). Potential publication bias was identified for DCR and grade≥III myelosuppression. Subgroup analyses performed by DCR showed that the bias was related to drug dosage, while the Trim and Fill method for grade ≥III myelosuppression did not reverse the bias. These findings suggest that publication bias had minimal impact and that the results were relatively stable. CONCLUSIONS: This meta-analysis concludes that patients with NSCLC-LM benefit from intrathecal chemotherapy using pemetrexed.",2025,Systematic Review,Frontiers in oncology,systematic_review,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""DCR"", ""ORR""]",306
31888670,https://pubmed.ncbi.nlm.nih.gov/31888670,Translational value of IDH1 and DNA methylation biomarkers in diagnosing lung cancers: a novel diagnostic panel of stage and histology-specificity.,"BACKGROUND: Lung cancer is the leading cause of cancer-related death worldwide, and the timely and serial assessment of low-dose computed tomography (LDCT) in high-risk populations remains a challenge. Furthermore, testing a single biomarker for the diagnosis of lung cancers is of relatively low effectiveness. Thus, a stronger diagnostic combination of blood biomarkers is needed to improve the diagnosis of non-small cell lung cancer (NSCLC). METHODS: The blood levels of individual biomarkers [IDH1, DNA methylation of short stature homeobox 2 gene (SHOX2), and prostaglandin E receptor 4 gene (PTGER4)] were measured and statistically analyzed in samples from healthy controls and patients with lung cancer. In total, 221 candidates were enrolled and randomly assigned into two groups for the training and validation of a diagnostic panel. Additionally, a subgroup analysis was performed in the whole cohort. RESULTS: A newly combined 3-marker diagnostic model for lung cancers was established and validated with area under the receiver operating characteristic (ROC) curve (AUC) values ranging from 0.835 to 0.905 in independent groups showing significantly stronger diagnostic value compared with a single tested biomarker. The sensitivity of the diagnostic model was as high as 86.1% and 80.0% in the training and validation sets, respectively. Although no apparent differences were found between the 3-marker and 2-marker models, the high clinical T-stage and histological type specificity of IDH1 and two other methylated DNA biomarkers were demonstrated in the subgroup analysis. CONCLUSIONS: The combination of single biomarkers with high stage-specificity and histological type specificity (SHOX2 and PTGER4 DNA methylation and IDH1) showed better diagnostic performance in the detection of lung cancers compared with single marker assessment. A greater clinical utility of the panel may be developed by adding demographic/epidemiologic characteristics.",2019,Randomized Control Trial,Journal of translational medicine,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
40651130,https://pubmed.ncbi.nlm.nih.gov/40651130,Therapeutic modalities for superior sulcus tumor (Pancoast) tumor - A systematic review.,"BACKGROUND: Superior sulcus tumors (SST) are usually treated with multimodal therapy, mainly trimodal therapy encompassing radiochemotherapy (CRT) followed by surgery. However, high-level evidence from randomized trials remains limited. We conducted a systematic review to assess the evidence of treatment strategies considering adverse events and oncologic outcomes. METHODS: We systematically searched MEDLINE, CINAHL, EMBASE, Web of Science, CENTRAL, grey literature databases, and clinical trial registries. We included prospective and retrospective studies published between 1990 and 2024 with mono-, bi- or trimodal treatment reporting outcomes such as overall survival (OS), progression-free survival (PFS), resection rates, postoperative mortality/morbidity, and adverse events. Studies required histologically confirmed SST and a minimum of 30 patients. RESULTS: Thirty-five studies were included (28 retrospective, 7 prospective), with follow-up ranging from 10 to 107 months. Most studies originated from Europe (n = 16) and North America (n = 14). Sample sizes ranged from 30 to 2910 patients, predominantly male and aged in the late 50s to early 60s. Induction CRT protocols varied widely. R0 resection rates were reported in 33 studies, and trimodal therapy outcomes in 12. Hematotoxicity and esophagitis were the most common adverse events. Five-year OS rates varied between 11.8 % and 77 %, with trimodal therapy associated with better survival and distant metastasis as the dominant recurrence pattern. There were no studies addressing immunotherapy. CONCLUSION: While trimodal therapy remains the guideline-endorsed standard for SST, comparative evidence remains sparse. The role of immunotherapy in induction regimens warrants further investigation.",2025,Systematic Review,"Lung cancer (Amsterdam, Netherlands)",systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""immunotherapy"", ""therapy""]","[""OS"", ""PFS""]",30
33526761,https://pubmed.ncbi.nlm.nih.gov/33526761,Functional Signatures in Non-Small-Cell Lung Cancer: A Systematic Review and Meta-Analysis of Sex-Based Differences in Transcriptomic Studies.,"While studies have established the existence of differences in the epidemiological and clinical patterns of lung adenocarcinoma between male and female patients, we know relatively little regarding the molecular mechanisms underlying such sex-based differences. In this study, we explore said differences through a meta-analysis of transcriptomic data. We performed a meta-analysis of the functional profiling of nine public datasets that included 1366 samples from Gene Expression Omnibus and The Cancer Genome Atlas databases. Meta-analysis results from data merged, normalized, and corrected for batch effect show an enrichment for Gene Ontology terms and Kyoto Encyclopedia of Genes and Genomes pathways related to the immune response, nucleic acid metabolism, and purinergic signaling. We discovered the overrepresentation of terms associated with the immune response, particularly with the acute inflammatory response, and purinergic signaling in female lung adenocarcinoma patients, which could influence reported clinical differences. Further evaluations of the identified differential biological processes and pathways could lead to the discovery of new biomarkers and therapeutic targets. Our findings also emphasize the relevance of sex-specific analyses in biomedicine, which represents a crucial aspect influencing biological variability in disease.",2021,unspecified,Cancers,systematic_review,unspecified,non_squamous,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
41278277,https://pubmed.ncbi.nlm.nih.gov/41278277,Cutaneous adverse events associated with the efficacy and benefit of immune checkpoint inhibitors: a systematic review and meta-analysis.,"OBJECTIVE: Cutaneous immune-related adverse events (cirAEs) are associated with improved survival in tumor patients undergoing immune checkpoint inhibitors (ICIs) therapy, while inconsistent evidence has been reported across tumor subtypes. This study aimed to evaluate the association of cirAEs and their subtypes with cancer prognosis. DESIGN: Systematic review and meta-analysis. METHODS: Four databases including Cochrane Library, Embase, PubMed and Web of Science were searched for original publications from inception to April 30, 2024. A meta-analysis was carried out for overall survival (OS) and progression-free survival (PFS) of patients, and pooled hazard ratios (HRs) with 95% confidential intervals (CIs) were calculated. Subgroup analyses involving cirAEs subtype, cancer type, ICIs type, geographic region of patients, and study quality were performed. RESULTS: Forty-five studies comprising a total of 26817 patients with ICIs treatment were included in the study. The occurrence of cirAEs was associated with prolonged OS (HR, 0.54 [95%CI, 0.46-0.63]; P < 0.001) and PFS (HR, 0.51 [95%CI, 0.43-0.60]; P < 0.001). Favorable survival was observed in patients with vitiligo, with the most pronounced OS (HR, 0.23 [95%CI, 0.18-0.33]; P < 0.001) and PFS (HR, 0.28 [95%CI, 0.21-0.38]; P < 0.001). Similarly, the prolonged OS (HR, 0.69 [95%CI, 0.64-0.74]; P < 0.001) and PFS (HR, 0.69 [95%CI, 0.58-0.82]; P < 0.001) in patients with rash. Significant benefit in OS were also observed in drug hypersensitivity or eruption, eczematous, lichenoid or lichen planus-like lesion, pruritus and psoriasis, but not in bullous pemphigoid, maculopapular and mucositis. Favorable survival was observed in patients with RCC, NSCLC and MM, with the most pronounced OS (HR, 0.22 [95%CI, 0.08-0.59]; P = 0.002) and PFS (HR, 0.22 [95%CI, 0.11-0.43]; P < 0.001) for RCC patients; and only OS benefit in HNSCC (HR, 0.64 [95%CI, 0.42-0.99]; P = 0.04). Subgroup analyses involving geographic region and study quality showed consistent results with the overall estimate confirming robustness. CONCLUSIONS: The occurrence of cirAEs, especially in vitiligo and rash, predicted a significant survival benefits among tumor patients receiving ICIs therapy, especially in MM, RCC and NSCLC.",2025,unspecified,Frontiers in oncology,systematic_review,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""therapy""]","[""OS"", ""PFS""]",26817
