pmid,url,title,abstract,publicationYear,publicationType,journalTitle,evidenceType,diseaseSetting,histology,lineOfTherapy,biomarkers,interventionTags,outcomeTags,relevantN
29438092,https://pubmed.ncbi.nlm.nih.gov/29438092,"Randomized Phase II Trial of Parsatuzumab (Anti-EGFL7) or Placebo in Combination with Carboplatin, Paclitaxel, and Bevacizumab for First-Line Nonsquamous Non-Small Cell Lung Cancer.","LESSONS LEARNED: The lack of efficacy associated with anti-EGFL7 combined with standard bevacizumab and chemotherapy in this phase II trial in non-small cell lung carcinoma is consistent with the lack of benefit observed in colorectal carcinoma, highlighting the challenge of enhancing the efficacy of VEGF inhibition in unselected populations.Future efforts with agents like anti-EGFL7 should be guided by advances in pharmacodynamic and predictive biomarker development for antiangiogenic agents. BACKGROUND: Epidermal growth factor-like domain 7 (EGFL7) is an extracellular matrix-associated protein that is upregulated during angiogenesis and supports endothelial cell survival. This phase II trial evaluated the efficacy of the anti-EGFL7 antibody, parsatuzumab, in combination with bevacizumab plus platinum-based therapy for advanced or recurrent nonsquamous non-small cell lung cancer (NS-NSCLC). METHODS: Patients (n = 104) were randomized to either placebo or parsatuzumab (600 mg) in combination with bevacizumab (15 mg/kg) and carboplatin/paclitaxel, administered on day 1 of each 21-day cycle. Carboplatin and paclitaxel were administered for up to six cycles. Bevacizumab and parsatuzumab/placebo were administered for a maximum of 24 months. RESULTS: The progression-free survival (PFS) hazard ratio (HR) was 1.7 (95% confidence interval [CI], 1.0-2.8; p = .047). The median PFS was 6.7 months for the parsatuzumab arm versus 8.1 months for the placebo arm. The hazard ratio for overall survival (OS) was 1.1 (95% CI, 0.5-2.2; p = .847). The objective response rate (ORR) was 29% in the parsatuzumab arm and 56% in the placebo arm. Overall safety and tolerability were consistent with the established toxicity profile of bevacizumab. CONCLUSION: There was no evidence of efficacy for the addition of parsatuzumab to the combination of bevacizumab and chemotherapy for first-line NS-NSCLC.",2018,Randomized Control Trial,The oncologist,phase2_rct,unspecified,non_squamous,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""antiangiogenic"", ""therapy""]","[""ORR"", ""OS"", ""PFS""]",undefined
31511069,https://pubmed.ncbi.nlm.nih.gov/31511069,Late-differentiated effector neoantigen-specific CD8+ T cells are enriched in peripheral blood of non-small cell lung carcinoma patients responding to atezolizumab treatment.,"BACKGROUND: There is strong evidence that immunotherapy-mediated tumor rejection can be driven by tumor-specific CD8+ T cells reinvigorated to recognize neoantigens derived from tumor somatic mutations. Thus, the frequencies or characteristics of tumor-reactive, mutation-specific CD8+ T cells could be used as biomarkers of an anti-tumor response. However, such neoantigen-specific T cells are difficult to reliably identify due to their low frequency in peripheral blood and wide range of potential epitope specificities. METHODS: Peripheral blood mononuclear cells (PBMC) from 14 non-small cell lung cancer (NSCLC) patients were collected pre- and post-treatment with the anti-PD-L1 antibody atezolizumab. Using whole exome sequencing and RNA sequencing we identified tumor neoantigens that are predicted to bind to major histocompatibility complex class I (MHC-I) and utilized mass cytometry, together with cellular 'barcoding', to profile immune cells from patients with objective response to therapy (n = 8) and those with progressive disease (n = 6). In parallel, a highly-multiplexed combinatorial tetramer staining was used to screen antigen-specific CD8+ T cells in peripheral blood for 782 candidate tumor neoantigens and 71 known viral-derived control peptide epitopes across all patient samples. RESULTS: No significant treatment- or response associated phenotypic difference were measured in bulk CD8+ T cells. Multiplexed peptide-MHC multimer staining detected 20 different neoantigen-specific T cell populations, as well as T cells specific for viral control antigens. Not only were neoantigen-specific T cells more frequently detected in responding patients, their phenotypes were also almost entirely distinct. Neoantigen-specific T cells from responder patients typically showed a differentiated effector phenotype, most like Cytomegalovirus (CMV) and some types of Epstein-Barr virus (EBV)-specific CD8+ T cells. In contrast, more memory-like phenotypic profiles were observed for neoantigen-specific CD8+ T cells from patients with progressive disease. CONCLUSION: This study demonstrates that neoantigen-specific T cells can be detected in peripheral blood in non-small cell lung cancer (NSCLC) patients during anti-PD-L1 therapy. Patients with an objective response had an enrichment of neoantigen-reactive T cells and these cells showed a phenotype that differed from patients without a response. These findings suggest the ex vivo identification, characterization, and longitudinal follow-up of rare tumor-specific differentiated effector neoantigen-specific T cells may be useful in predicting response to checkpoint blockade. TRIAL REGISTRATION: POPLAR trial NCT01903993 .",2019,Randomized Control Trial,Journal for immunotherapy of cancer,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""immunotherapy"", ""therapy""]","[""unspecified""]",undefined
28356484,https://pubmed.ncbi.nlm.nih.gov/28356484,A randomized placebo-controlled clinical study of nab-paclitaxel as second-line chemotherapy for patients with advanced non-small cell lung cancer in China.,"We performed a randomized and placebo-controlled clinical study to investigate whether nab-paclitaxel can improve survival in patients with advanced non-small cell lung cancer (NSCLC) after unsuccessful first-line chemotherapy. Patients with stages III to IV advanced NSCLC after first-line platinum-based chemotherapy failure were randomly assigned in a 1:1 ratio to receive second-line treatment of nab-paclitaxel or placebo. Ninety two eligible patients were enrolled in the study. The median progression-free survival (PFS) was 4.6 months (95% confidence interval (CI): 3.4-6.7 months) for nab-paclitaxel, compared with 2.0 months (95% CI: 0.9-4.3 months) for placebo, representing a 56% reduction in disease progression (hazard ratio: 0.62; 95% CI: 0.33-0.81; P<0.001). The median overall survival (OS) was 6.3 months (95% CI: 3.9-8.2 months) for nab-paclitaxel, compared with 4.9 months (95% CI: 2.1-5.9 months) for placebo, representing a 22% reduction in disease progression (hazard ratio: 0.71; 95% CI: 0.33-0.85; P<0.001). Adverse events (AEs) were also observed for nab-paclitaxel. Nab-paclitaxel can improve survival in patients with advanced NSCLC after unsuccessful first-line chemotherapy.",2017,Randomized Control Trial,Bioscience reports,undefined,unspecified,unspecified,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""OS"", ""PFS""]",undefined
34122679,https://pubmed.ncbi.nlm.nih.gov/34122679,Nomogram for Predicting the Relationship between the Extent of Visceral Pleural Invasion and Survival in Non-Small-Cell Lung Cancer.,"OBJECTIVE: Although visceral pleural invasion (VPI) has already been incorporated into the TNM staging system, few studies have been conducted to evaluate the prognostic value of the extent of VPI for the survival of non-small-cell lung cancer (NSCLC) patients. Thus, we utilized the Surveillance, Epidemiology, and End Results (SEER) database to assess the correlation between the extent of VPI and survival in NSCLC. METHODS: We identified and incorporated the extent of VPI to build a prognostic nomogram in this study. Patients in the SEER database diagnosed with NSCLC (n = 87,045) from 2010 to 2015 were further analyzed and randomly assigned into either the training group (n = 60,933) or validation group (n = 26,112). Clinical variables were calculated by means of multivariate Cox regressions and incorporated into the predictive model. Subsequently, the accuracy and discrimination of nomogram were further assessed through the concordance index (C-index), calibration curves, and Kaplan-Meier curves. RESULTS: Multivariate analysis demonstrated that the extent of visceral pleural invasion was an independent and unfavorable prognostic factor. The C-indexes of the training and validation groups were 0.772 (95% CI: 0.770-0.774) and 0.769 (95% CI: 0.765-0.773), respectively, which revealed that the nomogram had sufficient credibility and stable predictive accuracy. The calibration curve displayed consistency between the actual and predictive values in both training and validation groups. CONCLUSION: The prognostic nomogram with the extent of VPI could offer an accurate risk evaluation for patients with NSCLC. Independent external validation of this research should be conducted in the future.",2021,Randomized Control Trial,Canadian respiratory journal,undefined,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",undefined
27067521,https://pubmed.ncbi.nlm.nih.gov/27067521,"A phase II study of Endostatin in combination with paclitaxel, carboplatin, and radiotherapy in patients with unresectable locally advanced non-small cell lung cancer.","BACKGROUND: Endostatin inhibits the pro-angiogenic action of basic fibroblast growth factor and vascular endothelial growth factor in different human cancers. This study assessed the efficacy of endostatin combined with concurrent chemoradiotherapy of non-small cell lung cancer (NSCLC). METHODS: Nineteen patients with unresectable stage III NSCLC, Eastern Cooperative Oncology Group (ECOG) performance status 0-l, and adequate organ function were treated with 60-66 Gy thoracic radiation therapy over 30-33 fractions concurrent with weekly 7.5 mg/m(2) endostatin for 14 days, 50 mg/m(2) paclitaxel, and 2 mg/mL/min carboplatin over 30 min. Patients were then treated with 7.5 mg/m(2) endostatin for 14 days, 150 mg/m(2) paclitaxel, and 5 mg/mL/min carboplatin every 3 weeks for 2 cycles as the consolidation treatment. The objective response rate was recorded according to the Response Evaluation Criteria in Solid Tumors (RECIST) criteria, and the toxicity was evaluated using the National Cancer Institute (NCI) Common Toxicity Criteria. RESULTS: Six patients were unable to complete the consolidation treatment (4 pulmonary toxicity, 1 tracheoesophageal fistulae, and 1 progressive disease). Seventeen patients were included for data analysis. Specifically, one (5.9%) patient had a complete response and 12 (70.6%) had a partial response, whereas two patients had stable disease and the other two had disease progression. The overall response rate was 76% (95% confidence interval [CI], 51%-97%). The median progression-free survival was 10 months (95% CI, 7.6-12.3 months), and the median overall survival was 14 months (95% CI, 10.7-17.2 months). Early 10 patients who completed the treatment regimen showed that four patients experienced grade III pulmonary toxicity a few months after chemoradiotherapy, leading to the early closure of the trial according to the study design. CONCLUSIONS: The result of concurrent endostatin treatment with chemoradiotherapy in locally advanced unresectable NSCLC did not meet the goal per study design with unacceptable toxicity. The real impact of endostatin as the first-line treatment combined with chemoradiotherapy on the survival of NSCLC patients remains to be determined. (NCT 01158144).",2016,Randomized Control Trial,BMC cancer,undefined,locally advanced,unspecified,first_line,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""consolidation"", ""therapy""]","[""PRO""]",10
33950949,https://pubmed.ncbi.nlm.nih.gov/33950949,"Comprehensive TCM treatments combined with chemotherapy for advanced non-small cell lung cancer: A randomized, controlled trial.","OBJECTIVE: We conducted this study to evaluate the efficacy and safety of traditional Chinese medicine (TCM) in advanced non-small cell lung cancer (NSCLC) patients who underwent chemotherapy. DESIGN: This was a prospective, open-label, randomized controlled trial. NSCLC patients at stage IIIA, IIIB, or IV were randomly assigned to either TCM plus chemotherapy or chemotherapy alone. The comprehensive TCM treatment consisted of Kang Ai injection, herbal decoction, and Zhenqifuzheng capsules. The primary endpoint was quality of life (QOL) measured by the Functional Assessment of Cancer Therapy-Lung version 4.0. The secondary endpoints were chemotherapy completion rate, tumor response, and adverse events. All assessments were done at baseline, the third week, and the sixth week. RESULTS: Thirty-nine participants were randomly assigned to the treatment group and 36 to the control group. The QOL scores were significantly improved in the treatment group compared with those of the control group in social well-being (cycle 1, P = .048; cycle 2, P = .015), emotional well-being (cycle 1, P = .047; cycle 2, P = 4.29E-05), and functional well-being (cycle 1, P = .030; cycle 2, P = .003), while the QOL scores in the above 3 domains declined in the control group (P < .05). Both groups had a decline in the physical well-being score (cycle 1, P = .042; cycle 2, P = .017) and lung cancer symptom score (cycle 1, P = .001; cycle 2, P = .001) after 2 courses of intervention. The deterioration in physical well-being and lung cancer symptoms was noticeably smaller in the treatment group (P < .05). There were significant differences between the 2 groups in social well-being, emotional well-being, functional well-being, lung cancer symptom domain, and the total score (P < .05). Patients in the treatment group had a significantly lower incidence of platelet reduction than the control group (P = .028) after 2 cycles of treatment. No significant difference in nonhematological adverse events (AEs) was observed. CONCLUSION: This study illustrated that comprehensive TCM treatment could promote the QOL of NSCLC patients, alleviate symptoms, and reduce the AEs caused by chemotherapy, verifying the synergistic and attenuating effects of TCM in NSCLC patients undergoing chemotherapy. TRIAL REGISTRATION: Chinese Clinical Trial Registry (www.chictr.org.cn): ChiCTR-TRC-13003637.",2021,Randomized Control Trial,Medicine,prospective_obs,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""QoL""]",undefined
34332557,https://pubmed.ncbi.nlm.nih.gov/34332557,A phase I/II clinical trial on the efficacy and safety of NKT cells combined with gefitinib for advanced EGFR-mutated non-small-cell lung cancer.,"BACKGROUND: Epidermal growth factor receptor tyrosine kinase inhibitors (EGFR-TKIs), such as gefitinib, have achieved good efficacy in EGFR mutation-positive non-small-cell lung cancer (NSCLC) patients, but eventual drug resistance is inevitable. Thus, new TKI-based combination therapies should be urgently explored to extend the overall survival time of these patients. CD8 + CD56+ natural killer T (NKT) cells are a natural and unique subset of lymphocytes in humans that present characteristics of T and NK cells and exert cytotoxicity on tumour cells in a granzyme B-dependent manner. The aim of this trial was to explore the efficacy and safety of CD8 + CD56+ NKT cell immunotherapy combined with gefitinib in patients with advanced EGFR-mutated NSCLC. METHODS: The study was designed as a prospective, randomized, controlled, open-label, phase I/II trial that includes 30 patients with EGFR mutation-positive stage III/IV NSCLC. All patients will be randomized in blocks at a 1:1 ratio and treated with gefitinib 250 mg/day monotherapy or combination therapy with allogeneic CD8 + CD56+ NKT cell infusions twice per month for 12 cycles or until disease progression occurs. The effectiveness of this treatment will be evaluated based on by progression-free survival (PFS), the time to progression (TTP), overall response rate (ORR), disease control rate (DCR) and overall survival (OS). The safety of the trail is being assessed based on adverse events (AEs). Recruitment and data collection, which started in December 2017, are ongoing. DISCUSSION: Although immunotherapy, including programmed death-1/programmed death-1 ligand (PD-1/PD-L1) immunotherapy, has been used for NSCLC treatment with or without EGFR-TKIs, its clear efficacy still has not been shown. Assessing the safety and therapeutic potential of allogeneic CD8 + CD56+ NKT killer cells in combination with EGFR-TKIs in NSCLC will be of great interest. TRIAL REGISTRATION: This trial (Phase I/II Trails of NKT Cell in Combination With Gefitinib For Non Small Cell Lung Cancer) was registered on 21 November 2017 with www.chictr.org.cn , ChiCTR-IIR-17013471 .",2021,Randomized Control Trial,BMC cancer,prospective_obs,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki"", ""immunotherapy"", ""therapy""]","[""DCR"", ""ORR"", ""OS"", ""PFS"", ""TTP""]",30
28301264,https://pubmed.ncbi.nlm.nih.gov/28301264,Cardiac Events After Radiation Therapy: Combined Analysis of Prospective Multicenter Trials for Locally Advanced Non-Small-Cell Lung Cancer.,"Purpose Radiation therapy is a critical component in the care of patients with non-small-cell lung cancer (NSCLC), yet cardiac injury after treatment is a significant concern. Therefore, we wished to elucidate the incidence of cardiac events and their relationship to radiation dose to the heart. Patients and Materials Study eligibility criteria included patients with stage II to III NSCLC treated on one of four prospective radiation therapy trials at two centers from 2004 to 2013. All cardiac events were reviewed and graded per Common Terminology Criteria for Adverse Events (v4.03). The primary end point was the development of a grade ≥ 3 cardiac event. Results In all, 125 patients met eligibility criteria; median follow-up was 51 months for surviving patients. Median prescription dose was 70 Gy, 84% received concurrent chemotherapy, and 27% had pre-existing cardiac disease. Nineteen patients had a grade ≥ 3 cardiac event at a median of 11 months (interquartile range, 6 to 24 months), and 24-month cumulative incidence was 11% (95% CI, 5% to 16%). On multivariable analysis (MVA), pre-existing cardiac disease (hazard ratio [HR], 2.96; 95% CI, 1.07 to 8.21; P = .04) and mean heart dose (HR, 1.07/Gy; 95% CI, 1.02 to 1.13/Gy; P = .01) were significantly associated with grade ≥ 3 cardiac events. Analyzed as time-dependent variables on MVA analysis, both disease progression (HR, 2.15; 95% CI, 1.54 to 3.00) and grade ≥ 3 cardiac events (HR, 1.76; 95% CI, 1.04 to 2.99) were associated with decreased overall survival. However, disease progression (n = 71) was more common than grade ≥ 3 cardiac events (n = 19). Conclusion The 24-month cumulative incidence of grade ≥ 3 cardiac events exceeded 10% among patients with locally advanced NSCLC treated with definitive radiation. Pre-existing cardiac disease and higher mean heart dose were significantly associated with higher cardiac event rates. Caution should be used with cardiac dose to minimize risk of radiation-associated injury. However, cardiac risks should be balanced against tumor control, given the unfavorable prognosis associated with disease progression.",2017,Randomized Control Trial,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,prospective_obs,locally advanced,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""unspecified""]",125
29852038,https://pubmed.ncbi.nlm.nih.gov/29852038,Cost-effectiveness of Osimertinib in the First-Line Treatment of Patients With EGFR-Mutated Advanced Non-Small Cell Lung Cancer.,"IMPORTANCE: The survival of patients with advanced non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) gene mutations has improved substantially in the last decade with the development of targeted tyrosine kinase inhibitors (TKIs). Osimertinib, a third-generation TKI that is approved by the US Food and Drug Administration for the treatment of patients who develop EGFR T790M mutations, has recently shown improved clinical outcomes compared with gefitinib and erlotinib for treatment-naive patients. OBJECTIVE: The aim of this study was to assess the cost-effectiveness of osimertinib for the first-line treatment of patients with EGFR-mutated NSCLC. DESIGN, SETTING, AND PARTICIPANTS: For this cost-effectiveness analysis, we extracted individual patient data from the FLAURA randomized clinical trial and used findings of our earlier meta-analysis to develop a decision-analytic model and determine the cost-effectiveness of osimertinib (AZD9291) compared with first- and second-generation EGFR-TKIs over a 10-year time horizon. All direct costs were based on US and Brazilian payer perspectives. MAIN OUTCOMES AND MEASURES: The main outcome of this study was the incremental cost-effectiveness ratio (ICER) expressed as cost per quality-adjusted life-year (QALY) gained by using osimertinib compared with first- or second-generation EGFR-TKIs in previously untreated EGFR-mutated NSCLC. RESULTS: In the base case using the data as reported in the FLAURA trial, the incremental QALY for osimertinib was 0.594 compared with the first- and second-generation EGFR-TKIs. In the United States, the osimertinib ICERs were $226 527 vs erlotinib, $231 123 vs gefitinib, and $219 874 vs afatinib. In Brazil, the ICERs were $162 329, $180 804, and $175 432, respectively. The overall survival (95% CI) reported in the FLAURA trial (hazard ratio, 0.63; 95% CI, 0.45-0.88) had the strongest association with the ICER (ranging from $84 342 to $859 771). Osimertinib price adjustments to the FLAURA trial data improved cost-effectiveness. For example, a discount of 10% on osimertinib acquisition cost was associated with a 20% decreased ICER compared with the base case ICER, and a discount of 20% on osimertinib acquisition cost was associated with a 40% decreased ICER compared with the base case ICER. CONCLUSIONS AND RELEVANCE: At current costs, by World Health Organization cost-effectiveness threshold criteria, osimertinib is not cost-effective for first-line therapy of EGFR-mutated NSCLC in either the United States or Brazil.",2018,Randomized Control Trial,JAMA oncology,undefined,unspecified,unspecified,first_line,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki"", ""therapy""]","[""unspecified""]",undefined
32022459,https://pubmed.ncbi.nlm.nih.gov/32022459,First-line pembrolizumab for non-small cell lung cancer patients with PD-L1 ≥50% in a multicenter real-life cohort: The PEMBREIZH study.,"BACKGROUND: The KEYNOTE-024 trial demonstrated that pembrolizumab, a PD-1 inhibitor, significantly improves progression-free survival (PFS) and overall survival (OS) in selected patients with previously untreated advanced non-small cell lung cancer (NSCLC) with a PD-L1 tumor proportion score (TPS) ≥50% and without EGFR/ALK aberrations. The main aim of this study was to report the efficacy and safety profile of pembrolizumab in real-life conditions. METHOD: This was a French retrospective multicenter longitudinal study of 108 consecutive patients with advanced NSCLC, a PD-L1 TPS ≥50% and without EGFR/ALK aberrations who were treated by pembrolizumab, in first line. Patient data were obtained from medical files. RESULTS: The main characteristics of the cohort were: median age [range] 66.7 [37-87] years, 64.8% male, 23.1% with a performance status (PS) of 2, and 88.9% current or former smokers. Eighty-seven percent had stage IV NSCLC at diagnosis, 9.2% untreated brain metastases at inclusion,. With a median follow-up of 8.2 months, the median PFS was 10.1 months (95% CI, 8.8-11.4). The objective response rate was 57.3% (complete response 2.7%, partial response 54.6%). Disease control rate was 71.1%. At 6 months, the OS rate estimated was 86.2%. Treatment-related adverse events (AE) of grade 3 occurred in 8% of patients. There were no grade 4 or 5 AEs. CONCLUSION: In a real-life cohort of advanced NSCLC patients (including PS 2 and untreated brain metastases), with PD-L1 TPS ≥50%, pembrolizumab demonstrates similar PFS to the pivotal clinical trial.",2020,Randomized Control Trial,Cancer medicine,retrospective,unspecified,unspecified,unspecified,"EGFR=yes,ALK=yes,ROS1=unspecified,PDL1Bucket=ge50","[""unspecified""]","[""OS"", ""PFS"", ""AE""]",108
34761595,https://pubmed.ncbi.nlm.nih.gov/34761595,Clinical analysis of 125I seed implantation combined with epidermal growth factor receptor-tyrosine kinase inhibitors in advanced non-small cell lung cancer.,"PURPOSE: To explore the efficacy and safety of 125I radioactive seed implantation combined with epidermal growth factor receptor-tyrosine kinase inhibitors (EGFR-TKIs) in the treatment of advanced non-small cell lung cancer (NSCLC). METHODS: 108 patients with EGFR mutation-positive unresectable advanced NSCLC (stage IIIB-IV) were randomly divided into 125I group (treated with 125I radioactive seed implantation combined with EGFR-TKIs, n=54) and EGFR-TKIs group (treated with EGFR-TKIs alone, n=54). The short-term efficacy and adverse reactions were analyzed and evaluated, the changes in the levels of peripheral blood T lymphocyte subsets, natural killer (NK) cells and related immune-inflammatory factors were analyzed, and the long-term survival and progression of disease were recorded. RESULTS: The objective response rate was 61.1% (33/54) and 51.9% (28/54), and the disease control rate was 88.9% (48/54) and 68.5% (37/54), respectively, in 125I group and EGFR-TKIs group. At 6 months after treatment, the levels of peripheral blood cluster of differentiation 3+ (CD3+), CD4+, CD4+/CD8+ and NK cells significantly rose in both groups compared with those before treatment (p<0.05), while the levels of CD8+, serum tumor necrosis factor-α (TNF-α), interferon-γ (IFN-γ), interleukin-6 (IL-6) and IL-10 significantly declined compared with those before treatment. The 2-year overall survival (OS) rate was 53.7% (29/54) and 40.7% (22/54), and the median progression-free survival (PFS) was 14.5 months and 9.8 months, respectively, in 125I group and EGFR-TKIs group. CONCLUSIONS: 125I radioactive seed implantation combined with EGFR-TKIs is safe and effective in the treatment of advanced NSCLC, and its short-term efficacy and long-term survival rate of patients are significantly superior to those of EGFR-TKIs alone. At the same time, it can regulate the expressions of T lymphocyte subsets, NK cells and immune-inflammatory factors in patients, and improve their immune function.",2021,Randomized Control Trial,Journal of B.U.ON. : official journal of the Balkan Union of Oncology,undefined,unspecified,unspecified,unspecified,"EGFR=yes,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""egfr-tki""]","[""OS"", ""PFS""]",108
33534859,https://pubmed.ncbi.nlm.nih.gov/33534859,C-reactive protein reduction post treatment is associated with improved survival in atezolizumab (anti-PD-L1) treated non-small cell lung cancer patients.,"PURPOSE: Overall survival (OS) is the most significant endpoint for evaluation of treatment benefit with checkpoint inhibitors (CPI) in cancer. We evaluated serum C-reactive protein (CRP) in non-small cell lung cancer (NSCLC) trials with atezolizumab (anti-PD-L1) as an early OS surrogate. METHODS: Serum from patients enrolled in randomized Phase II (n = 240) and Phase III (n = 701) trials of NSCLC patients (POPLAR, OAK) who progressed on prior-platinum chemotherapy, were analyzed for CRP levels over time. Patients were grouped by changes in CRP levels post-treatment as either increased (≥ 1.5 fold), decreased (≤ 1.5 fold) or unchanged (within +1.5 fold) relative to pre-treatment levels to assess association with progression free survival (PFS) and OS. RESULTS: Decrease in serum CRP levels at 6 weeks relative to pre-treatment were observed in patients with RECIST1.1 based complete or partial responses (CR/PR) to atezolizumab whereas patients with disease progression (PD) demonstrated an increase in CRP levels in the Phase II POPLAR study, and confirmed in the Phase III OAK study. Decrease in serum CRP as early as six weeks post treatment predicted improved PFS and OS, even in patients who were determined as stable disease (SD) in their first scan. This effect was not observed in the chemotherapy arms. CONCLUSION: Modulation of serum CRP correlates with clinical outcome post-atezolizumab treatment. This routine lab test may provide utility in informing OS signals as early as 6 weeks post-initiation of therapy with CPIs in NSCLC.",2021,Randomized Control Trial,PloS one,phase2_rct,unspecified,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""chemotherapy"", ""therapy""]","[""OS"", ""PFS""]",undefined
33691451,https://pubmed.ncbi.nlm.nih.gov/33691451,Novel nomograms to predict lymph node metastasis and distant metastasis in resected patients with early-stage non-small cell lung cancer.,"BACKGROUND: We aimed to formulate and validate nomograms to unravel the significant risk factors associated with lymph node metastasis (LNM) and distant metastasis in early-stage non-small cell lung cancer (NSCLC). METHODS: Totally, 22403 pathologic T1 (pT1) or pT2 NSCLC patients were extracted from the Surveillance, Epidemiology, and End Results (SEER) database and were further randomly assorted into training and testing cohorts. Clinicopathologic risk predictors associated with distant metastasis and LNM were investigated through multivariate logistic regression. The LNM and distant metastasis nomogram models integrating all significant variables were internally validated in the testing cohort. The prediction efficiency of nomograms was assessed via the receiver operating characteristics curve (ROC), calibration plots and decision curve analysis (DCA). RESULTS: The LNM nomogram displayed a favorable calibration and discrimination in both training and testing cohorts, with an area under the curve (AUC) of 0.721 (95% CI: 0.711-0.734) and 0.713 (95% CI: 0.699-0.727), respectively. And the encouraging prediction efficiency was also revealed in the training cohort (AUC =0.788, 95% CI: 0.761-0.816) and the testing cohort (AUC =0.765, 95% CI: 0.721-0.808) for the distant metastasis nomogram. The calibration plot revealed an optimal consistency between model prediction and practical observation. Both nomograms were endowed with the optimal clinical utility and benefits compared with conventional clinicopathological indicators. CONCLUSIONS: Our nomogram models are a promising tool with robust predictive power to effectively and intuitively predict the occurrence of LNM and distant metastasis in early-stage NSCLC.",2021,Randomized Control Trial,Annals of palliative medicine,undefined,early,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""unspecified""]",2
27053091,https://pubmed.ncbi.nlm.nih.gov/27053091,Sublobar resection versus lobectomy in Surgical Treatment of Elderly Patients with early-stage non-small cell lung cancer (STEPS): study protocol for a randomized controlled trial.,"BACKGROUND: The appropriateness of lobectomy for all elderly patients is controversial. Meanwhile, sublobar resection is associated with reduced operative risk, better preservation of pulmonary function, and a better quality of life, constituting a potential alternative to standard lobectomy for elderly patients with early-stage non-small cell lung cancer (NSCLC). To date, no randomized trial comparing sublobar resection and lobectomy focusing on elderly patients has been reported. We hypothesized that for patients at least 70 years old with clinical stage T1N0M0 NSCLC, sublobar resection is non-inferior to lobectomy for 3-year disease-free survival (DFS). METHODS/DESIGN: This is a prospective, randomized, controlled multicenter non-inferiority trial with two study arms: sublobar resection and lobectomy groups. Comprehensive geriatric assessments will be acquired for each patient. A total of 339 subjects will be enrolled on the basis of power calculations, and participants followed up every 6 months post-operation for 3 years. In case of relapse, survival follow-up will be continued until 5 years or death. Pulmonary function testing will be performed at 6, 12, and 36 months post-operation. The primary outcome is 3-year DFS; secondary endpoints include peri-operative complications and mortality, hospitalization time, post-operative ventilator time, overall survival, 3-year recurrence rates, post-operative pulmonary function, quality of life, geriatric assessment data, and 4-year mortality index. DISCUSSION: The present study is the only prospective, multicenter, randomized controlled trial comparing sublobar resection and lobectomy for elderly patients. The therapeutic outcomes of sublobar resection will be evaluated in comparison with lobectomy for elderly patients (≥70 years) with early-stage NSCLC. TRIAL REGISTRATION NUMBER: NCT02360761 : 01/24/2015 (ClinicalTrials.gov).",2016,Randomized Control Trial,Trials,prospective_obs,early,unspecified,unspecified,"EGFR=unspecified,ALK=unspecified,ROS1=unspecified,PDL1Bucket=any","[""unspecified""]","[""DFS""]",undefined
